Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,,,,
Date and Time,Time (s),Force 1 (N),Force 2 (N),Force 3 (N),Force 4 (N),,,,
8/13/2018 11:07,13.35,-8.31,27.99,5.65,2.8,,,,
8/13/2018 11:07,13.4,-7.79,29.7,7.04,3.64,,,,
8/13/2018 11:07,13.45,-7.82,29.76,7.64,6.78,,,,
8/13/2018 11:07,13.5,-7.65,31.24,6.66,7.17,,,,
8/13/2018 11:07,13.55,-7.63,32.17,6.34,5.67,,,,
8/13/2018 11:07,13.6,-8.01,31.17,4.69,8.13,,,,
8/13/2018 11:07,13.65,-8.57,28.81,2.15,10.36,,,,
8/13/2018 11:07,13.7,-9.45,26.33,-0.6,10.41,,,,
8/13/2018 11:07,13.75,-10.26,22.68,-3.09,7.88,,,,
8/13/2018 11:07,13.8,-10.86,17.28,-4.69,5.17,,,,
8/13/2018 11:07,13.85,-11.25,12.82,-8.52,5.97,,,,
8/13/2018 11:07,13.9,-11.54,8.66,-9.96,3.17,,,,
8/13/2018 11:07,13.95,-11.95,4.27,-10.93,-1.41,,,,
8/13/2018 11:07,14,-12.3,0.66,-14.07,-4.7,,,,
8/13/2018 11:07,14.05,-12.58,-1.31,-17.66,-6.11,,,,
8/13/2018 11:07,14.1,-12.81,-2.34,-19.59,-6.92,,,,
8/13/2018 11:07,14.15,-12.84,-2.66,-20.19,-7.5,,,,
8/13/2018 11:07,14.2,-12.81,-2.81,-20.22,-7.81,,,,
8/13/2018 11:07,14.25,-12.71,-2.81,-20.22,-7.81,,,,
8/13/2018 11:07,14.3,-12.59,-2.85,-20.16,-7.7,,,,
8/13/2018 11:07,14.35,-12.66,-2.77,-19.96,-7.66,,,,
8/13/2018 11:07,14.4,-12.68,-2.75,-19.96,-7.65,,,,
8/13/2018 11:07,14.45,-12.73,-2.78,-19.97,-7.68,,,,
8/13/2018 11:07,14.5,-12.82,-2.8,-19.96,-7.75,,,,
8/13/2018 11:07,14.55,-12.92,-2.77,-19.79,-7.79,,,,
8/13/2018 11:07,14.6,-12.83,-2.67,-19.65,-7.71,,,,
8/13/2018 11:07,14.65,-12.7,-2.65,-19.66,-7.65,,,,
8/13/2018 11:07,14.7,-12.85,-2.71,-19.66,-7.72,,,,
8/13/2018 11:07,14.75,-12.97,-2.77,-19.64,-7.77,,,,
8/13/2018 11:07,14.8,-13.01,-2.81,-19.65,-7.8,,,,
8/13/2018 11:07,14.85,-12.88,-2.75,-19.66,-7.73,,,,
8/13/2018 11:07,14.9,-12.71,-1.65,-19.67,-7.78,,,,
8/13/2018 11:07,14.95,-12.7,-0.93,-19.88,-7.79,,,,
8/13/2018 11:07,15,-12.48,0.92,-19.97,-7.63,,,,
8/13/2018 11:07,15.05,-12.14,-0.82,-19.13,4.18,,,,
8/13/2018 11:07,15.1,-12.02,-0.26,-19.13,7.64,,,,
8/13/2018 11:07,15.15,-11.7,1.11,-5.61,3.81,,,,
8/13/2018 11:07,15.2,-10.64,14.89,-8.35,-0.44,,,,
8/13/2018 11:07,15.25,-9.96,16.11,-2.54,-1.9,,,,
8/13/2018 11:07,15.3,-9.52,15.29,3.12,3.14,,,,
8/13/2018 11:07,15.35,-9.04,18.81,5.35,1.99,,,,
8/13/2018 11:07,15.4,-8.72,21.38,8.73,-3.07,,,,
8/13/2018 11:07,15.45,-8.55,22.79,10.68,-3.51,,,,
8/13/2018 11:07,15.5,-8.29,24.84,12.2,-3.34,,,,
8/13/2018 11:07,15.55,-7.8,28.03,11.93,-3.18,,,,
8/13/2018 11:07,15.6,-7.86,29.72,12.33,-2.72,,,,
8/13/2018 11:07,15.65,-7.91,29.08,11.38,-0.51,,,,
8/13/2018 11:07,15.7,-8.47,25.08,4.99,7.98,,,,
8/13/2018 11:07,15.75,-9.14,22.9,4.33,6.66,,,,
8/13/2018 11:07,15.8,-9.75,20.19,2.35,-1.42,,,,
8/13/2018 11:07,15.85,-10.43,16.85,-0.4,-1.75,,,,
8/13/2018 11:07,15.9,-11.14,12.05,-5.82,1.26,,,,
8/13/2018 11:07,15.95,-11.46,8.45,-7.58,0.12,,,,
8/13/2018 11:07,16,-11.7,6.05,-9.85,-1.51,,,,
8/13/2018 11:07,16.05,-12.11,1.71,-12.2,-2.88,,,,
8/13/2018 11:07,16.1,-12.5,-1.18,-15.76,-4.92,,,,
8/13/2018 11:07,16.15,-12.76,-2.28,-18.77,-6.04,,,,
8/13/2018 11:07,16.2,-12.74,-2.66,-20.05,-7.29,,,,
8/13/2018 11:07,16.25,-12.76,-2.82,-20.04,-7.84,,,,
8/13/2018 11:07,16.3,-12.65,-2.92,-20.16,-7.86,,,,
8/13/2018 11:07,16.35,-12.59,-2.84,-20.17,-7.83,,,,
8/13/2018 11:07,16.4,-12.58,-2.79,-19.99,-7.77,,,,
8/13/2018 11:07,16.45,-12.74,-2.78,-19.78,-7.75,,,,
8/13/2018 11:07,16.5,-12.79,-2.76,-19.69,-7.71,,,,
8/13/2018 11:07,16.55,-12.88,-2.71,-19.63,-7.74,,,,
8/13/2018 11:07,16.6,-12.93,-2.74,-19.6,-7.78,,,,
8/13/2018 11:07,16.65,-12.76,-2.73,-19.67,-7.74,,,,
8/13/2018 11:07,16.7,-12.71,-2.78,-19.7,-7.79,,,,
8/13/2018 11:07,16.75,-12.79,-2.74,-19.7,-7.82,,,,
8/13/2018 11:07,16.8,-12.79,-2.65,-19.63,-7.81,,,,
8/13/2018 11:07,16.85,-12.77,-2.66,-19.62,-7.81,,,,
8/13/2018 11:07,16.9,-12.8,-2.79,-19.7,-7.89,,,,
8/13/2018 11:07,16.95,-12.81,-2.93,-19.79,-7.91,,,,
8/13/2018 11:07,17,-12.74,-2.82,-19.75,-7.79,,,,
8/13/2018 11:07,17.05,-12.62,-2.63,-19.63,-7.69,,,,
8/13/2018 11:07,17.1,-12.56,1.41,-20.08,-7.55,,,,
8/13/2018 11:07,17.15,-12.34,2.49,-20.1,-7.65,,,,
8/13/2018 11:07,17.2,-12.1,2.7,-19.97,-7.43,,,,
8/13/2018 11:07,17.25,-11.86,3.57,-13.74,-1.15,,,,
8/13/2018 11:07,17.3,-11.47,1.36,-5.75,-5.26,,,,
8/13/2018 11:07,17.35,-10.97,11.57,-10.02,-5.54,,,,
8/13/2018 11:07,17.4,-10.37,13.13,-4.69,-5.54,,,,
8/13/2018 11:07,17.45,-9.81,15.41,1.8,-5.09,,,,
8/13/2018 11:07,17.5,-9.43,20.73,0.58,-5,,,,
8/13/2018 11:07,17.55,-8.04,21.04,1.6,-4.86,,,,
